SN,Time,TimeZone,In,Out
FB8A8E16,2018-03-22T09:27:24.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:27:24.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:29:28.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:29:28.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:29:54.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:30:50.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:30:50.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:30:50.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:31:07.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:38:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:38:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:38:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:38:38.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:39:32.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:39:36.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:40:46.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:41:15.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:42:16.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:45:30.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:47:09.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:47:22.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:47:22.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:48:14.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:48:41.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:50:10.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:52:14.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:52:22.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:52:54.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:54:37.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:55:44.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:55:49.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:56:25.000Z,+0800,0,1
FB8A8E16,2018-03-22T09:57:27.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:57:27.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:58:20.000Z,+0800,1,0
FB8A8E16,2018-03-22T09:58:27.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:00:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:01:56.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:01:56.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:02:09.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:02:11.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:02:09.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:06:12.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:06:12.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:06:13.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:06:12.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:06:13.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:06:34.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:07:46.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:07:46.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:08:52.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:09:15.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:11:16.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:11:17.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:11:17.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:11:31.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:12:15.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:15:22.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:19:19.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:26:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:29:22.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:29:22.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:29:35.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:29:35.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:31:10.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:34:33.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:36:20.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:36:45.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:36:53.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:36:53.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:37:10.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:38:43.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:42:14.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:44:39.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:44:40.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:45:35.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:47:24.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:47:57.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:55:59.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:56:17.000Z,+0800,1,0
FB8A8E16,2018-03-22T10:56:33.000Z,+0800,0,1
FB8A8E16,2018-03-22T10:57:09.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:02:09.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:02:09.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:02:09.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:02:26.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:02:57.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:03:57.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:04:02.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:04:43.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:04:56.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:08:16.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:08:17.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:09:29.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:09:31.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:22:06.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:22:08.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:28:52.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:29:09.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:31:52.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:32:03.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:34:02.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:34:26.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:34:26.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:38:52.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:40:19.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:47:47.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:48:57.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:50:46.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:50:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T11:52:20.000Z,+0800,0,1
FB8A8E16,2018-03-22T11:53:33.000Z,+0800,1,0
FB8A8E16,2018-03-22T12:00:45.000Z,+0800,0,1
FB8A8E16,2018-03-22T12:00:47.000Z,+0800,1,0
FB8A8E16,2018-03-22T12:23:40.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:00:09.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:00:14.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:00:20.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:01:45.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:01:51.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:01:51.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:04:54.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:09:20.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:12:38.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:13:19.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:13:37.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:14:45.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:16:35.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:16:35.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:17:21.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:17:21.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:19:31.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:19:32.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:24:47.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:26:52.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:28:02.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:28:02.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:30:36.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:33:24.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:34:44.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:41:43.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:45:14.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:48:52.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:51:40.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:51:41.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:53:04.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:53:06.000Z,+0800,1,0
FB8A8E16,2018-03-22T13:55:18.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:55:18.000Z,+0800,0,1
FB8A8E16,2018-03-22T13:55:19.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:00:42.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:00:45.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:01:19.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:03:58.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:05:35.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:05:35.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:05:58.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:07:36.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:07:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:08:32.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:09:24.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:09:25.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:09:33.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:09:33.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:11:27.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:11:30.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:11:31.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:12:52.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:20:48.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:22:11.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:28:46.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:28:46.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:29:59.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:29:59.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:30:20.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:33:36.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:36:57.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:38:29.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:39:19.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:42:48.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:46:21.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:53:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T14:54:46.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:54:46.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:56:40.000Z,+0800,1,0
FB8A8E16,2018-03-22T14:58:04.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:00:16.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:04:13.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:06:31.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:09:54.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:09:54.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:09:55.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:13:11.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:13:12.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:15:37.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:18:43.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:23:16.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:23:16.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:26:37.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:29:02.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:29:31.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:29:53.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:29:53.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:32:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:33:19.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:36:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:37:03.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:38:08.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:41:47.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:43:34.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:44:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:44:32.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:44:32.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:44:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:46:20.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:46:20.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:46:22.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:47:11.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:47:11.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:47:11.000Z,+0800,1,0
FB8A8E16,2018-03-22T15:49:03.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:50:35.000Z,+0800,0,1
FB8A8E16,2018-03-22T15:52:56.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:00:27.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:02:17.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:16:06.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:17:14.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:17:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:17:14.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:17:18.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:28:11.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:28:11.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:31:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:32:08.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:32:05.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:34:40.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:37:06.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:37:06.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:37:07.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:37:07.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:37:06.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:37:15.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:39:27.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:39:49.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:41:30.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:41:30.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:47:11.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:49:45.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:52:31.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:57:08.000Z,+0800,0,1
FB8A8E16,2018-03-22T16:57:21.000Z,+0800,1,0
FB8A8E16,2018-03-22T16:58:55.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:01:20.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:02:05.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:02:05.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:05:54.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:08:56.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:09:22.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:13:14.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:13:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:13:37.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:14:41.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:16:23.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:16:23.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:16:43.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:17:04.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:17:04.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:18:46.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:18:46.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:19:40.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:20:49.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:26:53.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:28:40.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:30:53.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:32:48.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:35:50.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:37:10.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:37:58.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:43:42.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:44:41.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:50:12.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:51:46.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:51:46.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:53:32.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:53:47.000Z,+0800,0,1
FB8A8E16,2018-03-22T17:55:04.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:54:47.000Z,+0800,1,0
FB8A8E16,2018-03-22T17:55:58.000Z,+0800,1,0
FB8A8E16,2018-03-22T18:00:57.000Z,+0800,1,0
FB8A8E16,2018-03-22T18:01:16.000Z,+0800,1,0
FB8A8E16,2018-03-22T18:14:05.000Z,+0800,0,1
FB8A8E16,2018-03-22T18:14:25.000Z,+0800,0,1
FB8A8E16,2018-03-22T18:14:25.000Z,+0800,0,1
FB8A8E16,2018-03-22T18:15:07.000Z,+0800,0,1
FB8A8E16,2018-03-22T18:15:07.000Z,+0800,0,1
FB8A8E16,2018-03-22T18:25:52.000Z,+0800,0,1
FB8A8E16,2018-03-22T18:38:24.000Z,+0800,0,1
FB8A8E16,2018-03-22T18:38:26.000Z,+0800,1,0
FB8A8E16,2018-03-22T23:00:00.000Z,+0800,0,0
FB8A8E16,2018-03-23T08:59:50.000Z,+0800,0,1
FB8A8E16,2018-03-23T08:59:50.000Z,+0800,0,1
FB8A8E16,2018-03-23T08:59:50.000Z,+0800,0,1
FB8A8E16,2018-03-23T09:04:59.000Z,+0800,0,0
FB8A8E16,2018-03-23T11:58:41.000Z,+0800,0,1
FB8A8E16,2018-03-23T11:58:47.000Z,+0800,1,0
FB8A8E16,2018-03-23T12:27:22.000Z,+0800,0,1
FB8A8E16,2018-03-23T12:27:25.000Z,+0800,1,0
FB8A8E16,2018-03-23T12:27:31.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:00:09.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:00:13.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:00:17.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:00:25.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:00:59.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:02:07.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:02:07.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:03:30.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:07:34.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:21:43.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:21:47.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:21:47.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:22:19.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:22:19.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:22:19.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:22:41.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:22:19.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:22:41.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:23:31.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:24:36.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:30:34.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:30:54.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:31:05.000Z,+0800,0,1
FB8A8E16,2018-03-23T13:38:23.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:52:22.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:56:52.000Z,+0800,1,0
FB8A8E16,2018-03-23T13:57:04.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:00:56.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:05:15.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:05:35.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:05:43.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:07:12.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:09:35.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:12:12.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:12:13.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:13:53.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:13:53.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:18:41.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:20:24.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:24:39.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:24:39.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:28:05.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:29:06.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:29:06.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:29:10.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:29:16.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:29:25.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:29:26.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:30:23.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:30:41.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:30:57.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:31:27.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:31:27.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:34:19.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:34:46.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:41:08.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:41:15.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:41:24.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:41:38.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:43:17.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:43:26.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:49:50.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:49:54.000Z,+0800,0,1
FB8A8E16,2018-03-23T14:50:06.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:50:14.000Z,+0800,1,0
FB8A8E16,2018-03-23T14:55:26.000Z,+0800,0,0
FB8A8E16,2018-03-23T14:59:14.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:06:09.000Z,+0800,0,0
FB8A8E16,2018-03-23T15:15:24.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:15:24.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:15:24.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:17:10.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:17:22.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:17:22.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:17:53.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:17:53.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:17:55.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:18:51.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:19:12.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:19:14.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:19:14.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:19:26.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:19:29.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:19:29.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:19:37.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:19:38.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:19:50.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:20:28.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:20:31.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:20:54.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:20:55.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:22:42.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:22:53.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:22:57.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:23:12.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:24:13.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:24:37.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:25:28.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:27:36.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:30:56.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:31:45.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:36:02.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:36:39.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:36:39.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:36:39.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:40:19.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:40:19.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:42:02.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:42:02.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:42:26.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:42:26.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:42:26.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:44:56.000Z,+0800,0,1
FB8A8E16,2018-03-23T15:46:09.000Z,+0800,1,0
FB8A8E16,2018-03-23T15:48:16.000Z,+0800,0,1
